SRA acc,Biosample acc,Bioproject acc,Taxonomia acc,Instrumento,Amostras,Bases,Tamanho,Organismo,Estratégia,Recurso,Seleção,Protocolo,Criação
SRR13241283,SAMN17058088,PRJNA684450,7160,Illumina HiSeq 4000,6089908,0.9,879.64,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241284,SAMN17058089,PRJNA684450,7160,Illumina HiSeq 4000,5048911,0.8,838.39,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241285,SAMN17058090,PRJNA684450,7160,Illumina HiSeq 4000,6292138,1.0,887.83,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241286,SAMN17058091,PRJNA684450,7160,Illumina HiSeq 4000,5790772,0.9,867.19,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241287,SAMN17058092,PRJNA684450,7160,Illumina HiSeq 4000,4883578,0.7,835.12,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241288,SAMN17057770,PRJNA684450,7160,Illumina HiSeq 4000,2246865,0.3,702.78,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241289,SAMN17058094,PRJNA684450,7160,Illumina HiSeq 4000,6178764,0.9,890.99,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241290,SAMN17058095,PRJNA684450,7160,Illumina HiSeq 4000,5566067,0.9,859.96,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241291,SAMN17058096,PRJNA684450,7160,Illumina HiSeq 4000,5737348,0.9,866.73,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241292,SAMN17058097,PRJNA684450,7160,Illumina HiSeq 4000,5245452,0.8,845.74,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241293,SAMN17058100,PRJNA684450,7160,Illumina HiSeq 4000,5779676,0.9,868.99,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241294,SAMN17058101,PRJNA684450,7160,Illumina HiSeq 4000,6122371,0.9,886.95,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241295,SAMN17058102,PRJNA684450,7160,Illumina HiSeq 4000,5877290,0.9,884.35,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241296,SAMN17057775,PRJNA684450,7160,Illumina HiSeq 4000,5396252,0.7,782.09,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241298,SAMN17057777,PRJNA684450,7160,Illumina HiSeq 4000,2135094,0.3,712.93,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241299,SAMN17057798,PRJNA684450,7160,Illumina HiSeq 4000,4683846,0.6,760.49,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241300,SAMN17057799,PRJNA684450,7160,Illumina HiSeq 4000,6312820,0.9,801.86,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241301,SAMN17057800,PRJNA684450,7160,Illumina HiSeq 4000,3505128,0.5,734.4,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241302,SAMN17057801,PRJNA684450,7160,Illumina HiSeq 4000,4647337,0.6,758.86,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241303,SAMN17057802,PRJNA684450,7160,Illumina HiSeq 4000,4946581,0.7,766.49,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241304,SAMN17057803,PRJNA684450,7160,Illumina HiSeq 4000,3772639,0.5,736.11,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241305,SAMN17057741,PRJNA684450,7160,Illumina HiSeq 4000,4165285,0.6,753.02,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241306,SAMN17057804,PRJNA684450,7160,Illumina HiSeq 4000,1403401,0.2,686.48,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241307,SAMN17057805,PRJNA684450,7160,Illumina HiSeq 4000,2231349,0.3,697.09,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241308,SAMN17057806,PRJNA684450,7160,Illumina HiSeq 4000,4790882,0.7,759.76,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241310,SAMN17057808,PRJNA684450,7160,Illumina HiSeq 4000,2582533,0.4,705.23,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241311,SAMN17057809,PRJNA684450,7160,Illumina HiSeq 4000,2310081,0.3,723.13,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241312,SAMN17057810,PRJNA684450,7160,Illumina HiSeq 4000,2179515,0.3,717.39,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241313,SAMN17057811,PRJNA684450,7160,Illumina HiSeq 4000,5799876,0.8,787.45,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241314,SAMN17057812,PRJNA684450,7160,Illumina HiSeq 4000,4112940,0.6,743.07,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241316,SAMN17057815,PRJNA684450,7160,Illumina HiSeq 4000,4283528,0.6,758.23,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241317,SAMN17057816,PRJNA684450,7160,Illumina HiSeq 4000,3034449,0.4,725.99,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241318,SAMN17057817,PRJNA684450,7160,Illumina HiSeq 4000,4384407,0.6,754.09,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241319,SAMN17057818,PRJNA684450,7160,Illumina HiSeq 4000,1956917,0.2,708.36,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241320,SAMN17057819,PRJNA684450,7160,Illumina HiSeq 4000,3571182,0.5,741.55,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241321,SAMN17057820,PRJNA684450,7160,Illumina HiSeq 4000,5365989,0.7,779.33,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241322,SAMN17057821,PRJNA684450,7160,Illumina HiSeq 4000,2012054,0.2,708.24,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241323,SAMN17057822,PRJNA684450,7160,Illumina HiSeq 4000,6121155,0.8,795.11,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241324,SAMN17057823,PRJNA684450,7160,Illumina HiSeq 4000,5375812,0.7,776.32,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241325,SAMN17057743,PRJNA684450,7160,Illumina HiSeq 4000,4028977,0.6,744.0,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241326,SAMN17057824,PRJNA684450,7160,Illumina HiSeq 4000,5080030,0.7,772.14,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241327,SAMN17057825,PRJNA684450,7160,Illumina HiSeq 4000,2154076,0.3,711.81,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241328,SAMN17057826,PRJNA684450,7160,Illumina HiSeq 4000,5621012,0.8,782.91,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241329,SAMN17057827,PRJNA684450,7160,Illumina HiSeq 4000,964332,0.1,665.3,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241331,SAMN17057831,PRJNA684450,7160,Illumina HiSeq 4000,3995626,0.5,740.53,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241332,SAMN17057832,PRJNA684450,7160,Illumina HiSeq 4000,1667290,0.2,697.88,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241334,SAMN17057829,PRJNA684450,7160,Illumina HiSeq 4000,3776399,0.5,734.95,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241336,SAMN17057814,PRJNA684450,7160,Illumina HiSeq 4000,1595650,0.2,695.5,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241337,SAMN17057742,PRJNA684450,7160,Illumina HiSeq 4000,3857680,0.5,732.93,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241338,SAMN17057797,PRJNA684450,7160,Illumina HiSeq 4000,4106437,0.6,746.66,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241339,SAMN17057796,PRJNA684450,7160,Illumina HiSeq 4000,5055254,0.7,771.52,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241340,SAMN17057795,PRJNA684450,7160,Illumina HiSeq 4000,4274504,0.6,751.17,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241341,SAMN17057794,PRJNA684450,7160,Illumina HiSeq 4000,4588815,0.6,755.53,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241342,SAMN17057740,PRJNA684450,7160,Illumina HiSeq 4000,6261143,0.9,802.27,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241343,SAMN17057793,PRJNA684450,7160,Illumina HiSeq 4000,4308767,0.6,748.37,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241344,SAMN17057792,PRJNA684450,7160,Illumina HiSeq 4000,7039930,1.0,819.12,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241345,SAMN17057791,PRJNA684450,7160,Illumina HiSeq 4000,5343828,0.7,778.35,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241346,SAMN17057790,PRJNA684450,7160,Illumina HiSeq 4000,1401798,0.2,689.91,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241347,SAMN17057789,PRJNA684450,7160,Illumina HiSeq 4000,2445009,0.3,702.94,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241348,SAMN17057788,PRJNA684450,7160,Illumina HiSeq 4000,2016911,0.2,710.67,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241349,SAMN17057787,PRJNA684450,7160,Illumina HiSeq 4000,5685029,0.8,791.02,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241350,SAMN17057786,PRJNA684450,7160,Illumina HiSeq 4000,1613964,0.2,696.14,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241351,SAMN17057785,PRJNA684450,7160,Illumina HiSeq 4000,4708761,0.7,758.85,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241352,SAMN17057784,PRJNA684450,7160,Illumina HiSeq 4000,3690564,0.5,736.78,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241353,SAMN17057739,PRJNA684450,7160,Illumina HiSeq 4000,5955676,0.8,795.51,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241354,SAMN17057783,PRJNA684450,7160,Illumina HiSeq 4000,6293785,0.9,799.09,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241355,SAMN17057782,PRJNA684450,7160,Illumina HiSeq 4000,5064149,0.7,770.43,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241356,SAMN17057781,PRJNA684450,7160,Illumina HiSeq 4000,5148887,0.7,772.92,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241357,SAMN17057780,PRJNA684450,7160,Illumina HiSeq 4000,3937526,0.5,743.2,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241358,SAMN17057779,PRJNA684450,7160,Illumina HiSeq 4000,4300899,0.6,750.26,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241360,SAMN17057774,PRJNA684450,7160,Illumina HiSeq 4000,5907350,0.8,783.72,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241361,SAMN17057738,PRJNA684450,7160,Illumina HiSeq 4000,4963277,0.7,782.59,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241362,SAMN17057773,PRJNA684450,7160,Illumina HiSeq 4000,2774916,0.4,718.41,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241363,SAMN17057772,PRJNA684450,7160,Illumina HiSeq 4000,2309771,0.3,720.95,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241364,SAMN17058104,PRJNA684450,7160,Illumina HiSeq 4000,7001717,1.1,909.09,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241365,SAMN17057771,PRJNA684450,7160,Illumina HiSeq 4000,3684228,0.5,745.31,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241366,SAMN17058103,PRJNA684450,7160,Illumina HiSeq 4000,6213496,1.0,890.45,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241367,SAMN17058099,PRJNA684450,7160,Illumina HiSeq 4000,5457861,0.8,853.88,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241368,SAMN17058098,PRJNA684450,7160,Illumina HiSeq 4000,5001524,0.8,835.84,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241369,SAMN17058093,PRJNA684450,7160,Illumina HiSeq 4000,5000367,0.8,838.55,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241370,SAMN17058087,PRJNA684450,7160,Illumina HiSeq 4000,5660269,0.9,961.51,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241371,SAMN17058086,PRJNA684450,7160,Illumina HiSeq 4000,5524760,0.9,858.82,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241372,SAMN17058085,PRJNA684450,7160,Illumina HiSeq 4000,4645702,0.7,823.93,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241373,SAMN17058082,PRJNA684450,7160,Illumina HiSeq 4000,5879471,0.9,868.08,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241374,SAMN17058081,PRJNA684450,7160,Illumina HiSeq 4000,4417309,0.7,816.0,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241375,SAMN17058080,PRJNA684450,7160,Illumina HiSeq 4000,4470227,0.7,815.39,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241376,SAMN17058077,PRJNA684450,7160,Illumina HiSeq 4000,5275206,0.8,854.5,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241377,SAMN17058076,PRJNA684450,7160,Illumina HiSeq 4000,5431929,0.8,853.28,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241378,SAMN17058075,PRJNA684450,7160,Illumina HiSeq 4000,5820832,0.9,868.13,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241379,SAMN17058072,PRJNA684450,7160,Illumina HiSeq 4000,5907306,0.9,870.74,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241380,SAMN17058071,PRJNA684450,7160,Illumina HiSeq 4000,6261090,1.0,886.68,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241381,SAMN17058070,PRJNA684450,7160,Illumina HiSeq 4000,5461176,0.8,855.32,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241382,SAMN17058067,PRJNA684450,7160,Illumina HiSeq 4000,2333057,0.3,693.9,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241383,SAMN17058066,PRJNA684450,7160,Illumina HiSeq 4000,2900202,0.4,704.26,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241384,SAMN17058065,PRJNA684450,7160,Illumina HiSeq 4000,2708997,0.4,697.52,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241385,SAMN17058064,PRJNA684450,7160,Illumina HiSeq 4000,6165139,0.9,883.08,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241386,SAMN17057767,PRJNA684450,7160,Illumina HiSeq 4000,5552102,0.7,791.93,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241387,SAMN17058062,PRJNA684450,7160,Illumina HiSeq 4000,5118848,0.8,845.03,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241388,SAMN17058061,PRJNA684450,7160,Illumina HiSeq 4000,5373244,0.8,855.87,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241389,SAMN17058060,PRJNA684450,7160,Illumina HiSeq 4000,5173368,0.8,845.24,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241390,SAMN17058059,PRJNA684450,7160,Illumina HiSeq 4000,5770912,0.9,872.22,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241391,SAMN17058058,PRJNA684450,7160,Illumina HiSeq 4000,5734965,0.9,869.91,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241392,SAMN17058054,PRJNA684450,7160,Illumina HiSeq 4000,4050232,0.6,802.95,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241393,SAMN17057766,PRJNA684450,7160,Illumina HiSeq 4000,1807340,0.2,699.61,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241394,SAMN17058053,PRJNA684450,7160,Illumina HiSeq 4000,4129598,0.6,806.79,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241395,SAMN17058049,PRJNA684450,7160,Illumina HiSeq 4000,3914141,0.6,798.82,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241396,SAMN17058048,PRJNA684450,7160,Illumina HiSeq 4000,3817716,0.6,800.88,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241397,SAMN17058047,PRJNA684450,7160,Illumina HiSeq 4000,4445766,0.7,819.16,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241398,SAMN17058046,PRJNA684450,7160,Illumina HiSeq 4000,4783200,0.7,833.14,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241399,SAMN17058045,PRJNA684450,7160,Illumina HiSeq 4000,5284372,0.8,852.45,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241400,SAMN17058041,PRJNA684450,7160,Illumina HiSeq 4000,4837329,0.7,835.2,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241401,SAMN17058040,PRJNA684450,7160,Illumina HiSeq 4000,4623195,0.7,826.5,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241402,SAMN17058039,PRJNA684450,7160,Illumina HiSeq 4000,4757456,0.7,838.48,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241403,SAMN17058036,PRJNA684450,7160,Illumina HiSeq 4000,5220452,0.8,847.88,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241404,SAMN17058035,PRJNA684450,7160,Illumina HiSeq 4000,5693603,0.9,868.19,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241405,SAMN17058034,PRJNA684450,7160,Illumina HiSeq 4000,3743105,0.5,747.94,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241406,SAMN17057764,PRJNA684450,7160,Illumina HiSeq 4000,2491162,0.3,724.72,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241407,SAMN17057737,PRJNA684450,7160,Illumina HiSeq 4000,4027265,0.5,751.89,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241408,SAMN17058032,PRJNA684450,7160,Illumina HiSeq 4000,2372742,0.3,718.68,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241409,SAMN17058031,PRJNA684450,7160,Illumina HiSeq 4000,3642438,0.5,751.08,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241410,SAMN17058030,PRJNA684450,7160,Illumina HiSeq 4000,4416616,0.6,756.59,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241411,SAMN17058027,PRJNA684450,7160,Illumina HiSeq 4000,3216513,0.4,728.59,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241412,SAMN17058026,PRJNA684450,7160,Illumina HiSeq 4000,4874657,0.7,774.04,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241413,SAMN17058025,PRJNA684450,7160,Illumina HiSeq 4000,2519760,0.3,714.64,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241414,SAMN17058024,PRJNA684450,7160,Illumina HiSeq 4000,4836883,0.6,812.1,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241415,SAMN17057763,PRJNA684450,7160,Illumina HiSeq 4000,2992735,0.4,722.84,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241416,SAMN17058022,PRJNA684450,7160,Illumina HiSeq 4000,4570379,0.6,753.15,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241417,SAMN17058021,PRJNA684450,7160,Illumina HiSeq 4000,2678431,0.3,737.68,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241418,SAMN17058020,PRJNA684450,7160,Illumina HiSeq 4000,4734776,0.7,772.58,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241419,SAMN17058017,PRJNA684450,7160,Illumina HiSeq 4000,5031957,0.7,776.34,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241420,SAMN17058016,PRJNA684450,7160,Illumina HiSeq 4000,5404992,0.8,772.42,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241421,SAMN17058015,PRJNA684450,7160,Illumina HiSeq 4000,5564442,0.8,785.63,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241422,SAMN17057974,PRJNA684450,7160,Illumina HiSeq 4000,5579901,0.8,780.14,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241423,SAMN17057758,PRJNA684450,7160,Illumina HiSeq 4000,6898050,1.0,806.36,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241424,SAMN17057944,PRJNA684450,7160,Illumina HiSeq 4000,5907149,0.8,802.68,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241425,SAMN17057755,PRJNA684450,7160,Illumina HiSeq 4000,5693336,0.8,780.78,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241426,SAMN17057943,PRJNA684450,7160,Illumina HiSeq 4000,4524069,0.6,755.47,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241427,SAMN17057942,PRJNA684450,7160,Illumina HiSeq 4000,7030219,0.9,832.77,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241428,SAMN17057938,PRJNA684450,7160,Illumina HiSeq 4000,5400670,0.7,785.7,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241429,SAMN17057937,PRJNA684450,7160,Illumina HiSeq 4000,6592979,0.9,819.24,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241430,SAMN17057754,PRJNA684450,7160,Illumina HiSeq 4000,5219796,0.7,770.43,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241431,SAMN17057736,PRJNA684450,7160,Illumina HiSeq 4000,3504500,0.4,763.62,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241432,SAMN17057933,PRJNA684450,7160,Illumina HiSeq 4000,2056145,0.3,712.3,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241433,SAMN17057932,PRJNA684450,7160,Illumina HiSeq 4000,5497529,0.8,782.66,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241434,SAMN17057931,PRJNA684450,7160,Illumina HiSeq 4000,4670586,0.6,766.01,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241435,SAMN17057930,PRJNA684450,7160,Illumina HiSeq 4000,2778406,0.3,738.82,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241436,SAMN17057929,PRJNA684450,7160,Illumina HiSeq 4000,5630043,0.8,787.67,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241437,SAMN17057928,PRJNA684450,7160,Illumina HiSeq 4000,5336850,0.7,776.61,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241438,SAMN17057927,PRJNA684450,7160,Illumina HiSeq 4000,2738577,0.4,710.58,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241439,SAMN17057926,PRJNA684450,7160,Illumina HiSeq 4000,5610433,0.8,786.35,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241440,SAMN17057925,PRJNA684450,7160,Illumina HiSeq 4000,4361030,0.6,749.63,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241442,SAMN17057753,PRJNA684450,7160,Illumina HiSeq 4000,5025238,0.7,768.68,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241444,SAMN17057922,PRJNA684450,7160,Illumina HiSeq 4000,5152733,0.7,771.9,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241446,SAMN17057920,PRJNA684450,7160,Illumina HiSeq 4000,1691064,0.2,698.93,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241447,SAMN17057919,PRJNA684450,7160,Illumina HiSeq 4000,5973661,0.8,798.71,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241448,SAMN17057918,PRJNA684450,7160,Illumina HiSeq 4000,2510650,0.3,728.93,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
